PostDate,JobFamily,CountIdIndexed
16-08-2020,IT,0.1612
16-08-2020,Manufacturing/Operations Staff,0.3484
16-08-2020,Marketing/Advertising,0.3739
16-08-2020,Product Management,0.5204
16-08-2020,Retail Staff,0.4269
16-08-2020,Sales,0.3882
16-08-2020,Security,0.5204
16-08-2020,Skilled Trades,0.5075
16-08-2020,Supply Chain Staff,0.5546
16-08-2020,Unassigned,0.1899
17-08-2020,Customer Service,0.4427
17-08-2020,Entertainment and Recreation,0.3268
17-08-2020,Facilities/Constr,0.4321
17-08-2020,Finance/Insurance,0.5532
17-08-2020,Food & Beverage,0.4754
17-08-2020,Healthcare,0.5025
17-08-2020,Hospitality Staff,0.3878
17-08-2020,Human Resources,0.3823
17-08-2020,IT,0.1762
17-08-2020,Manufacturing/Operations Staff,0.3762
17-08-2020,Marketing/Advertising,0.4181
17-08-2020,Product Management,0.5786
17-08-2020,Retail Staff,0.4606
17-08-2020,Sales,0.4186
17-08-2020,Security,0.5774
17-08-2020,Skilled Trades,0.5776
17-08-2020,Supply Chain Staff,0.6465
17-08-2020,Unassigned,0.2123
18-08-2020,Customer Service,0.512
18-08-2020,Entertainment and Recreation,0.3546
18-08-2020,Facilities/Constr,0.5018
18-08-2020,Finance/Insurance,0.6033
18-08-2020,Food & Beverage,0.5777
18-08-2020,Healthcare,0.5207
18-08-2020,Hospitality Staff,0.4368
18-08-2020,Human Resources,0.425
18-08-2020,IT,0.1892
18-08-2020,Manufacturing/Operations Staff,0.4151
18-08-2020,Marketing/Advertising,0.5257
18-08-2020,Product Management,0.6304
18-08-2020,Retail Staff,0.5495
18-08-2020,Sales,0.4863
18-08-2020,Security,0.5874
18-08-2020,Skilled Trades,0.6348
18-08-2020,Supply Chain Staff,0.6797
18-08-2020,Unassigned,0.2335
19-08-2020,Customer Service,0.5328
19-08-2020,Entertainment and Recreation,0.3648
19-08-2020,Facilities/Constr,0.5304
19-08-2020,Finance/Insurance,0.6274
19-08-2020,Food & Beverage,0.5985
19-08-2020,Healthcare,0.5369
19-08-2020,Hospitality Staff,0.4635
19-08-2020,Human Resources,0.4444
19-08-2020,IT,0.1963
19-08-2020,Manufacturing/Operations Staff,0.4414
19-08-2020,Marketing/Advertising,0.5784
19-08-2020,Product Management,0.6405
19-08-2020,Retail Staff,0.5607
19-08-2020,Sales,0.5158
19-08-2020,Security,0.5878
19-08-2020,Skilled Trades,0.6588
19-08-2020,Supply Chain Staff,0.6636
19-08-2020,Unassigned,0.2426
20-08-2020,Customer Service,0.5941
20-08-2020,Entertainment and Recreation,0.4123
20-08-2020,Facilities/Constr,0.5884
20-08-2020,Finance/Insurance,0.7022
20-08-2020,Food & Beverage,0.6508
20-08-2020,Healthcare,0.5899
20-08-2020,Hospitality Staff,0.5354
20-08-2020,Human Resources,0.4977
20-08-2020,IT,0.2195
20-08-2020,Manufacturing/Operations Staff,0.5135
20-08-2020,Marketing/Advertising,0.6693
20-08-2020,Product Management,0.7306
20-08-2020,Retail Staff,0.6255
20-08-2020,Sales,0.5733
20-08-2020,Security,0.6636
20-08-2020,Skilled Trades,0.7283
20-08-2020,Supply Chain Staff,0.7351
20-08-2020,Unassigned,0.2699
21-08-2020,Customer Service,0.6135
21-08-2020,Entertainment and Recreation,0.4115
21-08-2020,Facilities/Constr,0.6083
21-08-2020,Finance/Insurance,0.7156
21-08-2020,Food & Beverage,0.665
21-08-2020,Healthcare,0.5944
21-08-2020,Hospitality Staff,0.5561
21-08-2020,Human Resources,0.5013
21-08-2020,IT,0.216
21-08-2020,Manufacturing/Operations Staff,0.5535
21-08-2020,Marketing/Advertising,0.7264
21-08-2020,Product Management,0.7638
21-08-2020,Retail Staff,0.6422
21-08-2020,Sales,0.5821
21-08-2020,Security,0.656
21-08-2020,Skilled Trades,0.7614
21-08-2020,Supply Chain Staff,0.7574
21-08-2020,Unassigned,0.2766
22-08-2020,Customer Service,0.6756
22-08-2020,Entertainment and Recreation,0.45
22-08-2020,Facilities/Constr,0.6655
22-08-2020,Finance/Insurance,0.7862
22-08-2020,Food & Beverage,0.7414
22-08-2020,Healthcare,0.6383
22-08-2020,Hospitality Staff,0.6231
22-08-2020,Human Resources,0.5478
22-08-2020,IT,0.2366
22-08-2020,Manufacturing/Operations Staff,0.6036
22-08-2020,Marketing/Advertising,0.8099
22-08-2020,Product Management,0.848
22-08-2020,Retail Staff,0.7153
22-08-2020,Sales,0.6538
22-08-2020,Security,0.7331
22-08-2020,Skilled Trades,0.8334
22-08-2020,Supply Chain Staff,0.8305
22-08-2020,Unassigned,0.3046
23-08-2020,Customer Service,0.6945
23-08-2020,Entertainment and Recreation,0.4644
23-08-2020,Facilities/Constr,0.6785
23-08-2020,Finance/Insurance,0.8011
23-08-2020,Food & Beverage,0.7711
23-08-2020,Healthcare,0.6501
23-08-2020,Hospitality Staff,0.6446
23-08-2020,Human Resources,0.5621
23-08-2020,IT,0.2352
23-08-2020,Manufacturing/Operations Staff,0.6142
23-08-2020,Marketing/Advertising,0.8295
23-08-2020,Product Management,0.8604
23-08-2020,Retail Staff,0.7396
23-08-2020,Sales,0.667
23-08-2020,Security,0.7447
23-08-2020,Skilled Trades,0.8491
23-08-2020,Supply Chain Staff,0.8486
23-08-2020,Unassigned,0.3114
24-08-2020,Customer Service,0.7154
24-08-2020,Entertainment and Recreation,0.4879
24-08-2020,Facilities/Constr,0.7007
24-08-2020,Finance/Insurance,0.8248
24-08-2020,Food & Beverage,0.8112
24-08-2020,Healthcare,0.6563
24-08-2020,Hospitality Staff,0.6723
24-08-2020,Human Resources,0.5723
24-08-2020,IT,0.2455
24-08-2020,Manufacturing/Operations Staff,0.6498
24-08-2020,Marketing/Advertising,0.8623
24-08-2020,Product Management,0.8708
24-08-2020,Retail Staff,0.7705
24-08-2020,Sales,0.6985
24-08-2020,Security,0.7513
24-08-2020,Skilled Trades,0.8566
24-08-2020,Supply Chain Staff,0.8479
24-08-2020,Unassigned,0.3185
25-08-2020,Customer Service,0.6835
25-08-2020,Entertainment and Recreation,0.4776
25-08-2020,Facilities/Constr,0.6913
25-08-2020,Finance/Insurance,0.8064
25-08-2020,Food & Beverage,0.7602
25-08-2020,Healthcare,0.6582
25-08-2020,Hospitality Staff,0.672
25-08-2020,Human Resources,0.5649
25-08-2020,IT,0.2431
25-08-2020,Manufacturing/Operations Staff,0.6431
25-08-2020,Marketing/Advertising,0.8322
25-08-2020,Product Management,0.8541
25-08-2020,Retail Staff,0.7386
25-08-2020,Sales,0.6833
25-08-2020,Security,0.7652
25-08-2020,Skilled Trades,0.8559
25-08-2020,Supply Chain Staff,0.8644
25-08-2020,Unassigned,0.3114
26-08-2020,Customer Service,0.6766
26-08-2020,Entertainment and Recreation,0.4757
26-08-2020,Facilities/Constr,0.6858
26-08-2020,Finance/Insurance,0.8037
26-08-2020,Food & Beverage,0.7543
26-08-2020,Healthcare,0.6597
26-08-2020,Hospitality Staff,0.6692
26-08-2020,Human Resources,0.5699
26-08-2020,IT,0.241
26-08-2020,Manufacturing/Operations Staff,0.6286
26-08-2020,Marketing/Advertising,0.8321
26-08-2020,Product Management,0.8455
26-08-2020,Retail Staff,0.7468
26-08-2020,Sales,0.688
26-08-2020,Security,0.7622
26-08-2020,Skilled Trades,0.8441
26-08-2020,Supply Chain Staff,0.8683
26-08-2020,Unassigned,0.3099
27-08-2020,Customer Service,0.6768
27-08-2020,Entertainment and Recreation,0.4753
27-08-2020,Facilities/Constr,0.6856
27-08-2020,Finance/Insurance,0.8
27-08-2020,Food & Beverage,0.7592
27-08-2020,Healthcare,0.6596
27-08-2020,Hospitality Staff,0.6626
27-08-2020,Human Resources,0.5837
27-08-2020,IT,0.2447
27-08-2020,Manufacturing/Operations Staff,0.6213
27-08-2020,Marketing/Advertising,0.8288
27-08-2020,Product Management,0.8124
27-08-2020,Retail Staff,0.7515
27-08-2020,Sales,0.6918
27-08-2020,Security,0.757
27-08-2020,Skilled Trades,0.8418
27-08-2020,Supply Chain Staff,0.8658
27-08-2020,Unassigned,0.3086
28-08-2020,Customer Service,0.6448
28-08-2020,Entertainment and Recreation,0.4491
28-08-2020,Facilities/Constr,0.6432
28-08-2020,Finance/Insurance,0.7531
28-08-2020,Food & Beverage,0.7249
28-08-2020,Healthcare,0.6236
28-08-2020,Hospitality Staff,0.6159
28-08-2020,Human Resources,0.556
28-08-2020,IT,0.2299
28-08-2020,Manufacturing/Operations Staff,0.5702
28-08-2020,Marketing/Advertising,0.7792
28-08-2020,Product Management,0.7417
28-08-2020,Retail Staff,0.7181
28-08-2020,Sales,0.6643
28-08-2020,Security,0.7231
28-08-2020,Skilled Trades,0.7827
28-08-2020,Supply Chain Staff,0.8096
28-08-2020,Unassigned,0.2892
29-08-2020,Customer Service,0.6524
29-08-2020,Entertainment and Recreation,0.4556
29-08-2020,Facilities/Constr,0.6412
29-08-2020,Finance/Insurance,0.7532
29-08-2020,Food & Beverage,0.7257
29-08-2020,Healthcare,0.624
29-08-2020,Hospitality Staff,0.6179
29-08-2020,Human Resources,0.565
29-08-2020,IT,0.2298
29-08-2020,Manufacturing/Operations Staff,0.5726
29-08-2020,Marketing/Advertising,0.7774
29-08-2020,Product Management,0.723
29-08-2020,Retail Staff,0.7263
29-08-2020,Sales,0.6601
29-08-2020,Security,0.7217
29-08-2020,Skilled Trades,0.7866
29-08-2020,Supply Chain Staff,0.8189
29-08-2020,Unassigned,0.2887
30-08-2020,Customer Service,0.6564
30-08-2020,Entertainment and Recreation,0.4547
30-08-2020,Facilities/Constr,0.6418
30-08-2020,Finance/Insurance,0.7554
30-08-2020,Food & Beverage,0.7303
30-08-2020,Healthcare,0.6213
30-08-2020,Hospitality Staff,0.6223
30-08-2020,Human Resources,0.5655
30-08-2020,IT,0.2298
30-08-2020,Manufacturing/Operations Staff,0.5711
30-08-2020,Marketing/Advertising,0.7769
30-08-2020,Product Management,0.7206
30-08-2020,Retail Staff,0.7307
30-08-2020,Sales,0.6643
30-08-2020,Security,0.7161
30-08-2020,Skilled Trades,0.7861
30-08-2020,Supply Chain Staff,0.8219
30-08-2020,Unassigned,0.289
31-08-2020,Customer Service,0.6498
31-08-2020,Entertainment and Recreation,0.4413
31-08-2020,Facilities/Constr,0.6297
31-08-2020,Finance/Insurance,0.7419
31-08-2020,Food & Beverage,0.7207
31-08-2020,Healthcare,0.6037
31-08-2020,Hospitality Staff,0.6158
31-08-2020,Human Resources,0.5626
31-08-2020,IT,0.2238
31-08-2020,Manufacturing/Operations Staff,0.5632
31-08-2020,Marketing/Advertising,0.7731
31-08-2020,Product Management,0.711
31-08-2020,Retail Staff,0.7263
31-08-2020,Sales,0.6551
31-08-2020,Security,0.7065
31-08-2020,Skilled Trades,0.7706
31-08-2020,Supply Chain Staff,0.791
31-08-2020,Unassigned,0.2848
01-09-2020,Customer Service,0.6629
01-09-2020,Entertainment and Recreation,0.4451
01-09-2020,Facilities/Constr,0.6311
01-09-2020,Finance/Insurance,0.7497
01-09-2020,Food & Beverage,0.7335
01-09-2020,Healthcare,0.6187
01-09-2020,Hospitality Staff,0.6138
01-09-2020,Human Resources,0.5634
01-09-2020,IT,0.2241
01-09-2020,Manufacturing/Operations Staff,0.5752
01-09-2020,Marketing/Advertising,0.7721
01-09-2020,Product Management,0.7164
01-09-2020,Retail Staff,0.7281
01-09-2020,Sales,0.6535
01-09-2020,Security,0.7384
01-09-2020,Skilled Trades,0.7682
01-09-2020,Supply Chain Staff,0.8287
01-09-2020,Unassigned,0.2881
02-09-2020,Customer Service,0.6805
02-09-2020,Entertainment and Recreation,0.4542
02-09-2020,Facilities/Constr,0.6377
02-09-2020,Finance/Insurance,0.7553
02-09-2020,Food & Beverage,0.7478
02-09-2020,Healthcare,0.6336
02-09-2020,Hospitality Staff,0.6236
02-09-2020,Human Resources,0.5687
02-09-2020,IT,0.2286
02-09-2020,Manufacturing/Operations Staff,0.5814
02-09-2020,Marketing/Advertising,0.781
02-09-2020,Product Management,0.7373
02-09-2020,Retail Staff,0.7442
02-09-2020,Sales,0.6646
02-09-2020,Security,0.7342
02-09-2020,Skilled Trades,0.771
02-09-2020,Supply Chain Staff,0.8355
02-09-2020,Unassigned,0.2905
03-09-2020,Customer Service,0.6862
03-09-2020,Entertainment and Recreation,0.455
03-09-2020,Facilities/Constr,0.6441
03-09-2020,Finance/Insurance,0.7641
03-09-2020,Food & Beverage,0.7496
03-09-2020,Healthcare,0.6474
03-09-2020,Hospitality Staff,0.6235
03-09-2020,Human Resources,0.575
03-09-2020,IT,0.2322
03-09-2020,Manufacturing/Operations Staff,0.5851
03-09-2020,Marketing/Advertising,0.7964
03-09-2020,Product Management,0.7635
03-09-2020,Retail Staff,0.7469
03-09-2020,Sales,0.6743
03-09-2020,Security,0.737
03-09-2020,Skilled Trades,0.7744
03-09-2020,Supply Chain Staff,0.8448
03-09-2020,Unassigned,0.2926
04-09-2020,Customer Service,0.6886
04-09-2020,Entertainment and Recreation,0.4625
04-09-2020,Facilities/Constr,0.6472
04-09-2020,Finance/Insurance,0.7716
04-09-2020,Food & Beverage,0.7578
04-09-2020,Healthcare,0.6527
04-09-2020,Hospitality Staff,0.6365
04-09-2020,Human Resources,0.5802
04-09-2020,IT,0.2368
04-09-2020,Manufacturing/Operations Staff,0.5884
04-09-2020,Marketing/Advertising,0.8121
04-09-2020,Product Management,0.7736
04-09-2020,Retail Staff,0.7596
04-09-2020,Sales,0.6832
04-09-2020,Security,0.7429
04-09-2020,Skilled Trades,0.777
04-09-2020,Supply Chain Staff,0.8449
04-09-2020,Unassigned,0.2944
05-09-2020,Customer Service,0.6963
05-09-2020,Entertainment and Recreation,0.4648
05-09-2020,Facilities/Constr,0.6639
05-09-2020,Finance/Insurance,0.7783
05-09-2020,Food & Beverage,0.7752
05-09-2020,Healthcare,0.6605
05-09-2020,Hospitality Staff,0.6491
05-09-2020,Human Resources,0.5824
05-09-2020,IT,0.237
05-09-2020,Manufacturing/Operations Staff,0.5904
05-09-2020,Marketing/Advertising,0.8247
05-09-2020,Product Management,0.7658
05-09-2020,Retail Staff,0.769
05-09-2020,Sales,0.6933
05-09-2020,Security,0.7497
05-09-2020,Skilled Trades,0.7794
05-09-2020,Supply Chain Staff,0.8466
05-09-2020,Unassigned,0.2963
06-09-2020,Customer Service,0.6988
06-09-2020,Entertainment and Recreation,0.4703
06-09-2020,Facilities/Constr,0.6659
06-09-2020,Finance/Insurance,0.7817
06-09-2020,Food & Beverage,0.7827
06-09-2020,Healthcare,0.6609
06-09-2020,Hospitality Staff,0.6546
06-09-2020,Human Resources,0.5857
06-09-2020,IT,0.2367
06-09-2020,Manufacturing/Operations Staff,0.5907
06-09-2020,Marketing/Advertising,0.8326
06-09-2020,Product Management,0.7643
06-09-2020,Retail Staff,0.7779
06-09-2020,Sales,0.6961
06-09-2020,Security,0.7567
06-09-2020,Skilled Trades,0.7779
06-09-2020,Supply Chain Staff,0.8486
06-09-2020,Unassigned,0.2964
07-09-2020,Customer Service,0.6693
07-09-2020,Entertainment and Recreation,0.4418
07-09-2020,Facilities/Constr,0.6238
07-09-2020,Finance/Insurance,0.7379
07-09-2020,Food & Beverage,0.7558
07-09-2020,Healthcare,0.6156
07-09-2020,Hospitality Staff,0.6256
07-09-2020,Human Resources,0.5536
07-09-2020,IT,0.2213
07-09-2020,Manufacturing/Operations Staff,0.5424
07-09-2020,Marketing/Advertising,0.7903
07-09-2020,Product Management,0.7101
07-09-2020,Retail Staff,0.7544
07-09-2020,Sales,0.6677
07-09-2020,Security,0.7076
07-09-2020,Skilled Trades,0.727
07-09-2020,Supply Chain Staff,0.8082
07-09-2020,Unassigned,0.2785
08-09-2020,Customer Service,0.6071
08-09-2020,Entertainment and Recreation,0.4053
08-09-2020,Facilities/Constr,0.5701
08-09-2020,Finance/Insurance,0.6786
08-09-2020,Food & Beverage,0.699
08-09-2020,Healthcare,0.5517
08-09-2020,Hospitality Staff,0.5945
08-09-2020,Human Resources,0.503
08-09-2020,IT,0.2031
08-09-2020,Manufacturing/Operations Staff,0.4934
08-09-2020,Marketing/Advertising,0.7321
08-09-2020,Product Management,0.6265
08-09-2020,Retail Staff,0.7056
08-09-2020,Sales,0.6178
08-09-2020,Security,0.6195
08-09-2020,Skilled Trades,0.6709
08-09-2020,Supply Chain Staff,0.7071
08-09-2020,Unassigned,0.2562
09-09-2020,Customer Service,0.5937
09-09-2020,Entertainment and Recreation,0.4004
09-09-2020,Facilities/Constr,0.5669
09-09-2020,Finance/Insurance,0.6764
09-09-2020,Food & Beverage,0.6937
09-09-2020,Healthcare,0.5413
09-09-2020,Hospitality Staff,0.5934
09-09-2020,Human Resources,0.5003
09-09-2020,IT,0.1996
09-09-2020,Manufacturing/Operations Staff,0.4968
09-09-2020,Marketing/Advertising,0.7191
09-09-2020,Product Management,0.6108
09-09-2020,Retail Staff,0.699
09-09-2020,Sales,0.6089
09-09-2020,Security,0.6395
09-09-2020,Skilled Trades,0.67
09-09-2020,Supply Chain Staff,0.6896
09-09-2020,Unassigned,0.2544
10-09-2020,Customer Service,0.5873
10-09-2020,Entertainment and Recreation,0.4092
10-09-2020,Facilities/Constr,0.5701
10-09-2020,Finance/Insurance,0.682
10-09-2020,Food & Beverage,0.6996
10-09-2020,Healthcare,0.5338
10-09-2020,Hospitality Staff,0.6
10-09-2020,Human Resources,0.4935
10-09-2020,IT,0.197
10-09-2020,Manufacturing/Operations Staff,0.5086
10-09-2020,Marketing/Advertising,0.706
10-09-2020,Product Management,0.6005
10-09-2020,Retail Staff,0.7033
10-09-2020,Sales,0.6013
10-09-2020,Security,0.6568
10-09-2020,Skilled Trades,0.6728
10-09-2020,Supply Chain Staff,0.6852
10-09-2020,Unassigned,0.2556
11-09-2020,Customer Service,0.5984
11-09-2020,Entertainment and Recreation,0.4139
11-09-2020,Facilities/Constr,0.5864
11-09-2020,Finance/Insurance,0.6906
11-09-2020,Food & Beverage,0.7114
11-09-2020,Healthcare,0.524
11-09-2020,Hospitality Staff,0.6062
11-09-2020,Human Resources,0.4817
11-09-2020,IT,0.1953
11-09-2020,Manufacturing/Operations Staff,0.5194
11-09-2020,Marketing/Advertising,0.712
11-09-2020,Product Management,0.6294
11-09-2020,Retail Staff,0.7153
11-09-2020,Sales,0.599
11-09-2020,Security,0.6647
11-09-2020,Skilled Trades,0.6772
11-09-2020,Supply Chain Staff,0.6933
11-09-2020,Unassigned,0.257
12-09-2020,Customer Service,0.6002
12-09-2020,Entertainment and Recreation,0.4145
12-09-2020,Facilities/Constr,0.5802
12-09-2020,Finance/Insurance,0.6955
12-09-2020,Food & Beverage,0.7149
12-09-2020,Healthcare,0.5327
12-09-2020,Hospitality Staff,0.6023
12-09-2020,Human Resources,0.4805
12-09-2020,IT,0.1974
12-09-2020,Manufacturing/Operations Staff,0.5254
12-09-2020,Marketing/Advertising,0.7175
12-09-2020,Product Management,0.6535
12-09-2020,Retail Staff,0.7191
12-09-2020,Sales,0.6054
12-09-2020,Security,0.6643
12-09-2020,Skilled Trades,0.6869
12-09-2020,Supply Chain Staff,0.6941
12-09-2020,Unassigned,0.2588
13-09-2020,Customer Service,0.6018
13-09-2020,Entertainment and Recreation,0.4133
13-09-2020,Facilities/Constr,0.5825
13-09-2020,Finance/Insurance,0.6958
13-09-2020,Food & Beverage,0.7157
13-09-2020,Healthcare,0.5375
13-09-2020,Hospitality Staff,0.6016
13-09-2020,Human Resources,0.469
13-09-2020,IT,0.199
13-09-2020,Manufacturing/Operations Staff,0.5281
13-09-2020,Marketing/Advertising,0.7203
13-09-2020,Product Management,0.6623
13-09-2020,Retail Staff,0.7166
13-09-2020,Sales,0.608
13-09-2020,Security,0.6597
13-09-2020,Skilled Trades,0.6909
13-09-2020,Supply Chain Staff,0.6924
13-09-2020,Unassigned,0.2595
14-09-2020,Customer Service,0.6405
14-09-2020,Entertainment and Recreation,0.4478
14-09-2020,Facilities/Constr,0.6376
14-09-2020,Finance/Insurance,0.7575
14-09-2020,Food & Beverage,0.7669
14-09-2020,Healthcare,0.5828
14-09-2020,Hospitality Staff,0.6375
14-09-2020,Human Resources,0.4876
14-09-2020,IT,0.2172
14-09-2020,Manufacturing/Operations Staff,0.5907
14-09-2020,Marketing/Advertising,0.7777
14-09-2020,Product Management,0.7329
14-09-2020,Retail Staff,0.7505
14-09-2020,Sales,0.6519
14-09-2020,Security,0.7111
14-09-2020,Skilled Trades,0.7507
14-09-2020,Supply Chain Staff,0.7651
14-09-2020,Unassigned,0.2818
15-09-2020,Customer Service,0.6881
15-09-2020,Entertainment and Recreation,0.4777
15-09-2020,Facilities/Constr,0.6836
15-09-2020,Finance/Insurance,0.817
15-09-2020,Food & Beverage,0.8268
15-09-2020,Healthcare,0.6445
15-09-2020,Hospitality Staff,0.668
15-09-2020,Human Resources,0.5391
15-09-2020,IT,0.237
15-09-2020,Manufacturing/Operations Staff,0.6381
15-09-2020,Marketing/Advertising,0.8366
15-09-2020,Product Management,0.8288
15-09-2020,Retail Staff,0.7991
15-09-2020,Sales,0.6946
15-09-2020,Security,0.7795
15-09-2020,Skilled Trades,0.8228
15-09-2020,Supply Chain Staff,0.8346
15-09-2020,Unassigned,0.3042
16-09-2020,Customer Service,0.6876
16-09-2020,Entertainment and Recreation,0.4779
16-09-2020,Facilities/Constr,0.68
16-09-2020,Finance/Insurance,0.8224
16-09-2020,Food & Beverage,0.8263
16-09-2020,Healthcare,0.6403
16-09-2020,Hospitality Staff,0.6649
16-09-2020,Human Resources,0.549
16-09-2020,IT,0.2407
16-09-2020,Manufacturing/Operations Staff,0.6396
16-09-2020,Marketing/Advertising,0.8473
16-09-2020,Product Management,0.8486
